Sequence_number,timestamp
41310,1680744296.919826
41448,1680744296.924053
41799,1680744296.9327428
41842,1680744296.932815
41857,1680744296.932844
41882,1680744296.932889
42012,1680744296.9420002
42076,1680744296.944337
42120,1680744296.946669
42135,1680744296.9467
42159,1680744296.946742
42163,1680744296.946757
42346,1680744296.952855
42389,1680744296.9529269
42392,1680744296.952939
42424,1680744296.957181
42453,1680744296.9582222
42655,1680744296.962629
42702,1680744296.967287
42715,1680744296.967315
42898,1680744296.97357
43058,1680744296.978017
43143,1680744296.978148
43306,1680744296.984459
43400,1680744296.988485
43408,1680744296.9885051
43414,1680744296.9885209
43442,1680744296.9885702
43502,1680744296.993304
43568,1680744296.995391
43667,1680744296.9976351
43769,1680744297.001954
43897,1680744297.006061
43954,1680744297.0061529
43985,1680744297.0062091
44036,1680744297.012392
44102,1680744297.014783
44105,1680744297.014797
44176,1680744297.016926
44188,1680744297.017924
44263,1680744297.0190878
44319,1680744297.0211399
44638,1680744297.0296478
44794,1680744297.029887
44931,1680744297.042225
45033,1680744297.042379
45153,1680744297.042557
45207,1680744297.051612
45522,1680744297.059968
45605,1680744297.060096
45640,1680744297.0601542
45653,1680744297.060181
45994,1680744297.076236
46027,1680744297.076294
46398,1680744297.0895529
46548,1680744297.089776
46891,1680744297.1022432
46946,1680744297.110501
47073,1680744297.11071
47174,1680744297.1108649
47196,1680744297.1109061
47247,1680744297.1208131
47312,1680744297.122866
47579,1680744297.131376
47603,1680744297.131422
47643,1680744297.131493
47735,1680744297.131639
47851,1680744297.14084
47892,1680744297.140907
47922,1680744297.1430311
48050,1680744297.147733
48117,1680744297.147841
48118,1680744297.14785
48161,1680744297.152195
48276,1680744297.154411
48318,1680744297.1565871
48547,1680744297.164921
48635,1680744297.165062
48907,1680744297.173505
49099,1680744297.1821802
49137,1680744297.182247
49373,1680744297.190805
49403,1680744297.19086
49567,1680744297.197255
49669,1680744297.20165
49750,1680744297.20178
49813,1680744297.205865
50031,1680744297.21435
50124,1680744297.214494
50222,1680744297.214646
50299,1680744297.2229881
50323,1680744297.22303
50569,1680744297.2325969
50695,1680744297.23279
50777,1680744297.232919
50893,1680744297.243097
50902,1680744297.243118
51138,1680744297.249852
51241,1680744297.254032
51474,1680744297.262242
51719,1680744297.2710998
51727,1680744297.271122
51812,1680744297.271254
51939,1680744297.271445
51956,1680744297.271478
51963,1680744297.2714949
51964,1680744297.279618
52081,1680744297.282263
52091,1680744297.284307
52143,1680744297.284391
52148,1680744297.284406
52253,1680744297.288158
52369,1680744297.2922828
52541,1680744297.298093
52741,1680744297.3073401
52745,1680744297.307355
52796,1680744297.307441
52926,1680744297.30764
52995,1680744297.316156
52996,1680744297.317527
53071,1680744297.319175
53085,1680744297.319206
53136,1680744297.3223739
53159,1680744297.3224168
53163,1680744297.322431
53195,1680744297.324619
53376,1680744297.329041
53405,1680744297.329119
53415,1680744297.3291578
53484,1680744297.3357692
53560,1680744297.338489
53632,1680744297.3408902
53677,1680744297.342943
53682,1680744297.3429592
